Time,State,Entity,Confirmed,Deaths,Recovered,Latitude,Longitude
2020-03-30 22:52:45,Ohio,Lawrence,1,0,0,38.59743452,-82.53466552
2020-03-30 22:52:45,Pennsylvania,Lawrence,10,1,0,40.99206278,-80.33393706
2020-03-30 22:52:45,South Dakota,Lawrence,5,0,0,44.35919441,-103.79294279999999
2020-03-30 22:52:45,Tennessee,Lawrence,0,0,0,35.21675201,-87.39787695
2020-03-30 22:52:45,Oklahoma,Le Flore,1,0,0,34.89851864,-94.70392124
2020-03-30 22:52:45,Minnesota,Le Sueur,13,0,0,44.37136597,-93.72844721
2020-03-30 22:52:45,New Mexico,Lea,2,0,0,32.79215361,-103.4123733
2020-03-30 22:52:45,Mississippi,Leake,5,0,0,32.7536828,-89.52402044
2020-03-30 22:52:45,Kansas,Leavenworth,20,0,0,39.20183497,-95.03620809
2020-03-30 22:52:45,Pennsylvania,Lebanon,27,0,0,40.36680311,-76.45651841
2020-03-30 22:52:45,Alabama,Lee,71,2,0,32.60154883,-85.35132246
2020-03-30 22:52:45,Arkansas,Lee,0,0,0,34.78498904,-90.78383866
2020-03-30 22:52:45,Florida,Lee,164,6,0,26.58410348,-81.88399313
2020-03-30 22:52:45,Georgia,Lee,44,6,0,31.779330600000005,-84.14324253
2020-03-30 22:52:45,Illinois,Lee,0,0,0,41.74583951,-89.29977132
2020-03-30 22:52:45,Iowa,Lee,0,0,0,40.64181461,-91.48183025
2020-03-30 22:52:45,Kentucky,Lee,0,0,0,37.59645942,-83.71513901
2020-03-30 22:52:45,Mississippi,Lee,21,1,0,34.291877500000005,-88.68149954
2020-03-30 22:52:45,North Carolina,Lee,2,0,0,35.47623147,-79.17569362
2020-03-30 22:52:45,South Carolina,Lee,5,0,0,34.16393091,-80.25690731
2020-03-30 22:52:45,Texas,Lee,0,0,0,30.31120597,-96.97045773
2020-03-30 22:52:45,Virginia,Lee,2,0,0,36.70586667,-83.12606515
2020-03-30 22:52:45,Michigan,Leelanau,1,0,0,44.94430054,-85.80150326
2020-03-30 22:52:45,Mississippi,Leflore,15,0,0,33.55545125,-90.29900733
2020-03-30 22:52:45,Pennsylvania,Lehigh,231,3,0,40.6154815,-75.59435245
2020-03-30 22:52:45,Idaho,Lemhi,0,0,0,44.9438088,-113.9309747
2020-03-30 22:52:45,Michigan,Lenawee,15,0,0,41.89475156,-84.06603727
2020-03-30 22:52:45,North Carolina,Lenoir,3,0,0,35.24032589999999,-77.64245615
2020-03-30 22:52:45,Florida,Leon,21,0,0,30.45955727,-84.27491114
2020-03-30 22:52:45,Texas,Leon,1,0,0,31.29872538,-95.9936328
2020-03-30 22:52:45,Kentucky,Leslie,0,0,0,37.09246661,-83.37999606
2020-03-30 22:52:45,Kentucky,Letcher,0,0,0,37.12306748,-82.85346474
2020-03-30 22:52:45,Florida,Levy,2,0,0,29.31829741,-82.74007147
2020-03-30 22:52:45,Idaho,Lewis,0,0,0,46.23315327,-116.434146
2020-03-30 22:52:45,Kentucky,Lewis,0,0,0,38.53184419,-83.37735618
2020-03-30 22:52:45,Missouri,Lewis,0,0,0,40.09673161,-91.72070156
2020-03-30 22:52:45,New York,Lewis,0,0,0,43.784415700000004,-75.44903992
2020-03-30 22:52:45,Tennessee,Lewis,2,0,0,35.52853208,-87.49022694
2020-03-30 22:52:45,Washington,Lewis,10,0,0,46.57756476,-122.39257690000001
2020-03-30 22:52:45,West Virginia,Lewis,0,0,0,38.9947249,-80.49988181
2020-03-30 22:52:45,Montana,Lewis and Clark,11,0,0,47.12610041,-112.39469799999999
2020-03-30 22:52:45,South Carolina,Lexington,41,1,0,33.89665987,-81.27146426
2020-03-30 22:52:45,Virginia,Lexington,0,0,0,37.78258621,-79.44262866
2020-03-30 22:52:45,Florida,Liberty,0,0,0,30.23766008,-84.8829258
2020-03-30 22:52:45,Georgia,Liberty,4,0,0,31.82588896,-81.49251135
2020-03-30 22:52:45,Montana,Liberty,0,0,0,48.56084317,-111.02430700000001
2020-03-30 22:52:45,Texas,Liberty,2,0,0,30.15152688,-94.81205615
2020-03-30 22:52:45,Ohio,Licking,21,0,0,40.09136236,-82.48185785
2020-03-30 22:52:45,Alabama,Limestone,20,0,0,34.81185586,-86.98310072
2020-03-30 22:52:45,Texas,Limestone,2,0,0,31.5454767,-96.58095444
2020-03-30 22:52:45,Arkansas,Lincoln,6,0,0,33.95317155,-91.74002806
2020-03-30 22:52:45,Colorado,Lincoln,1,0,0,38.98749519,-103.51366490000001
2020-03-30 22:52:45,Georgia,Lincoln,3,0,0,33.79201475,-82.45024131
2020-03-30 22:52:45,Idaho,Lincoln,1,0,0,43.0012336,-114.1358773
2020-03-30 22:52:45,Kansas,Lincoln,0,0,0,39.04549684,-98.20756994
2020-03-30 22:52:45,Kentucky,Lincoln,0,0,0,37.45475628,-84.6565327
2020-03-30 22:52:45,Louisiana,Lincoln,8,0,0,32.6003154,-92.66597409999999
2020-03-30 22:52:45,Maine,Lincoln,8,0,0,44.05996956,-69.54227124
2020-03-30 22:52:45,Minnesota,Lincoln,1,0,0,44.41311883,-96.26688165
2020-03-30 22:52:45,Mississippi,Lincoln,9,0,0,31.53288662,-90.45391915
2020-03-30 22:52:45,Missouri,Lincoln,5,0,0,39.05345619,-90.95588181
2020-03-30 22:52:45,Montana,Lincoln,4,1,0,48.54265777,-115.4046155
2020-03-30 22:52:45,Nebraska,Lincoln,5,0,0,41.04658298,-100.74753740000001
2020-03-30 22:52:45,Nevada,Lincoln,0,0,0,37.64268459,-114.8790388
2020-03-30 22:52:45,New Mexico,Lincoln,0,0,0,33.74526079,-105.4586166
2020-03-30 22:52:45,North Carolina,Lincoln,3,0,0,35.48508185,-81.21740317
2020-03-30 22:52:45,Oklahoma,Lincoln,4,0,0,35.70270942,-96.8812462
2020-03-30 22:52:45,Oregon,Lincoln,1,0,0,44.64252874,-123.86991200000001
2020-03-30 22:52:45,South Dakota,Lincoln,4,0,0,43.27841182,-96.72039050000001
2020-03-30 22:52:45,Tennessee,Lincoln,1,0,0,35.13738622,-86.58910106
2020-03-30 22:52:45,Washington,Lincoln,1,0,0,47.57705241,-118.41943880000001
2020-03-30 22:52:45,West Virginia,Lincoln,0,0,0,38.172154,-82.07017953
2020-03-30 22:52:45,Wisconsin,Lincoln,0,0,0,45.33737523,-89.73411273
2020-03-30 22:52:45,Wyoming,Lincoln,0,0,0,42.26376367,-110.6563997
2020-03-30 22:52:45,Iowa,Linn,71,2,0,42.07923082,-91.59809485
2020-03-30 22:52:45,Kansas,Linn,5,0,0,38.21267844,-94.84254089
2020-03-30 22:52:45,Missouri,Linn,0,0,0,39.87001769,-93.10704106
2020-03-30 22:52:45,Oregon,Linn,36,2,0,44.48899494,-122.53731540000001
2020-03-30 22:52:45,Texas,Lipscomb,0,0,0,36.27783108,-100.27331509999999
2020-03-30 22:52:45,Connecticut,Litchfield,113,1,0,41.7937534,-73.2451475
2020-03-30 22:52:45,Arkansas,Little River,0,0,0,33.70375665,-94.23468591
2020-03-30 22:52:45,Texas,Live Oak,0,0,0,28.35101362,-98.1246786
2020-03-30 22:52:45,Illinois,Livingston,2,0,0,40.89188292,-88.55784752
2020-03-30 22:52:45,Kentucky,Livingston,0,0,0,37.21137452,-88.34797529
2020-03-30 22:52:45,Louisiana,Livingston,16,0,0,30.44143993,-90.73061664
2020-03-30 22:52:45,Michigan,Livingston,64,2,0,42.60302282,-83.91297209
2020-03-30 22:52:45,Missouri,Livingston,1,0,0,39.78110272,-93.54645978
2020-03-30 22:52:45,New York,Livingston,13,0,0,42.72596275,-77.77966158
2020-03-30 22:52:45,Texas,Llano,3,0,0,30.70645047,-98.68475262
2020-03-30 22:52:45,Arkansas,Logan,0,0,0,35.21413234,-93.71951016
2020-03-30 22:52:45,Colorado,Logan,5,0,0,40.7249637,-103.110817
2020-03-30 22:52:45,Illinois,Logan,0,0,0,40.12581572,-89.36638784
2020-03-30 22:52:45,Kansas,Logan,0,0,0,38.91735806,-101.148475
2020-03-30 22:52:45,Kentucky,Logan,2,0,0,36.85949479,-86.877635
2020-03-30 22:52:45,Nebraska,Logan,0,0,0,41.56650314,-100.4817851
2020-03-30 22:52:45,North Dakota,Logan,0,0,0,46.45729487,-99.47719806
2020-03-30 22:52:45,Ohio,Logan,3,0,0,40.38996525,-83.76784341
2020-03-30 22:52:45,Oklahoma,Logan,4,0,0,35.91899576,-97.44352845
2020-03-30 22:52:45,West Virginia,Logan,2,0,0,37.8299889,-81.93528571
2020-03-30 22:52:45,Georgia,Long,1,0,0,31.75218791,-81.74952375
2020-03-30 22:52:45,Arkansas,Lonoke,1,0,0,34.75392199,-91.88742357
2020-03-30 22:52:45,Ohio,Lorain,78,2,0,41.29553751,-82.15083537
2020-03-30 22:52:45,New Mexico,Los Alamos,0,0,0,35.86631386,-106.31349850000001
2020-03-30 22:52:45,California,Los Angeles,2474,44,0,34.30828379,-118.22824109999999
2020-03-30 22:52:45,Tennessee,Loudon,8,0,0,35.73939663,-84.31145275
2020-03-30 22:52:45,Virginia,Loudoun,61,1,0,39.08990083,-77.63481877
2020-03-30 22:52:45,Iowa,Louisa,0,0,0,41.21842119,-91.26102611
2020-03-30 22:52:45,Virginia,Louisa,8,0,0,37.97850256,-77.96274807
2020-03-30 22:52:45,Nebraska,Loup,0,0,0,41.91371961,-99.45440415
2020-03-30 22:52:45,Oklahoma,Love,1,0,0,33.95273467,-97.23906784
2020-03-30 22:52:45,Texas,Loving,0,0,0,31.84947612,-103.5818571
2020-03-30 22:52:45,Alabama,Lowndes,1,0,0,32.1597283,-86.65158371
2020-03-30 22:52:45,Georgia,Lowndes,20,1,0,30.83568832,-83.27056716
2020-03-30 22:52:45,Mississippi,Lowndes,10,0,0,33.47386518,-88.44191529999998
2020-03-30 22:52:45,Texas,Lubbock,51,1,0,33.61008596,-101.82047890000001
2020-03-30 22:52:45,Iowa,Lucas,0,0,0,41.02958964,-93.32780803
2020-03-30 22:52:45,Ohio,Lucas,114,3,0,41.62101218,-83.65468618
2020-03-30 22:52:45,Michigan,Luce,0,0,0,46.47227431,-85.54471223
2020-03-30 22:52:45,Georgia,Lumpkin,4,0,0,34.57286511,-84.00425681
2020-03-30 22:52:45,New Mexico,Luna,0,0,0,32.18179341,-107.75088259999998
2020-03-30 22:52:45,Virginia,Lunenburg,0,0,0,36.94618528,-78.24133319
2020-03-30 22:52:45,Pennsylvania,Luzerne,150,3,0,41.17823008,-75.98447579
2020-03-30 22:52:45,Pennsylvania,Lycoming,4,0,0,41.34310539,-77.06629984
2020-03-30 22:52:45,South Dakota,Lyman,1,0,0,43.89522709,-99.85201878
2020-03-30 22:52:45,Virginia,Lynchburg,4,0,0,37.40021399,-79.19888138
2020-03-30 22:52:45,Texas,Lynn,2,0,0,33.17657705,-101.8162849
2020-03-30 22:52:45,Iowa,Lyon,0,0,0,43.38107862,-96.20926845
2020-03-30 22:52:45,Kansas,Lyon,9,0,0,38.45576156,-96.15275715
2020-03-30 22:52:45,Kentucky,Lyon,1,0,0,37.02080035,-88.07886257
2020-03-30 22:52:45,Minnesota,Lyon,0,0,0,44.41327865,-95.83806103
2020-03-30 22:52:45,Nevada,Lyon,1,0,0,39.01777974,-119.18704790000001
2020-03-30 22:52:45,Michigan,Mackinac,0,0,0,46.07028979,-85.04980537
2020-03-30 22:52:45,Michigan,Macomb,728,27,0,42.69158356,-82.92752801
2020-03-30 22:52:45,Alabama,Macon,1,0,0,32.38759944,-85.69267724
2020-03-30 22:52:45,Georgia,Macon,1,0,0,32.35207048,-84.04234127
2020-03-30 22:52:45,Illinois,Macon,2,0,0,39.86064913,-88.96342505
2020-03-30 22:52:45,Missouri,Macon,1,0,0,39.83049768,-92.56453089
2020-03-30 22:52:45,North Carolina,Macon,0,0,0,35.14867843,-83.41696617
2020-03-30 22:52:45,Tennessee,Macon,3,0,0,36.53157855,-86.00778595
2020-03-30 22:52:45,Illinois,Macoupin,0,0,0,39.26119767,-89.92424028
2020-03-30 22:52:45,California,Madera,18,1,0,37.21513971,-119.76655890000002
2020-03-30 22:52:45,Alabama,Madison,91,1,0,34.76327133,-86.55069633
2020-03-30 22:52:45,Arkansas,Madison,0,0,0,36.01038185,-93.72524943
2020-03-30 22:52:45,Florida,Madison,0,0,0,30.44396917,-83.47398594
2020-03-30 22:52:45,Georgia,Madison,3,0,0,34.12920917,-83.21218732
2020-03-30 22:52:45,Idaho,Madison,2,0,0,43.78141028,-111.65384740000002
2020-03-30 22:52:45,Illinois,Madison,13,0,0,38.83042506,-89.90422563
2020-03-30 22:52:45,Indiana,Madison,29,1,0,40.16143691,-85.71964711
2020-03-30 22:52:45,Iowa,Madison,0,0,0,41.33081904,-94.01554631
2020-03-30 22:52:45,Kentucky,Madison,8,0,0,37.71659336,-84.27220275
2020-03-30 22:52:45,Louisiana,Madison,1,0,0,32.36918118,-91.23973355
2020-03-30 22:52:45,Mississippi,Madison,37,0,0,32.63389156,-90.03513564
2020-03-30 22:52:45,Missouri,Madison,0,0,0,37.47865134,-90.34671429999999
2020-03-30 22:52:45,Montana,Madison,4,2,0,45.30080065,-111.9173017
2020-03-30 22:52:45,Nebraska,Madison,2,0,0,41.91676024,-97.6005481
2020-03-30 22:52:45,New York,Madison,42,1,0,42.91653905,-75.67266639
2020-03-30 22:52:45,North Carolina,Madison,0,0,0,35.85402722,-82.71346418
2020-03-30 22:52:45,Ohio,Madison,5,0,0,39.89381073,-83.40178317
2020-03-30 22:52:45,Tennessee,Madison,3,0,0,35.61181957,-88.84076036
2020-03-30 22:52:45,Texas,Madison,0,0,0,30.96694679,-95.93003775
2020-03-30 22:52:45,Virginia,Madison,3,0,0,38.41531222,-78.28220331
2020-03-30 22:52:45,Kentucky,Magoffin,0,0,0,37.70820545,-83.0657714
2020-03-30 22:52:45,Iowa,Mahaska,2,0,0,41.33521503,-92.64083907
2020-03-30 22:52:45,Minnesota,Mahnomen,1,0,0,47.32557075,-95.80921485
2020-03-30 22:52:45,Ohio,Mahoning,117,4,0,41.01631101,-80.77287029
2020-03-30 22:52:45,Oklahoma,Major,0,0,0,36.31149996,-98.53467076
2020-03-30 22:52:45,Oregon,Malheur,0,0,0,43.1937027,-117.62273950000001
2020-03-30 22:52:45,Virginia,Manassas,7,0,0,38.7464321,-77.48509905
2020-03-30 22:52:45,Virginia,Manassas Park,1,0,0,38.77058531,-77.44399307
2020-03-30 22:52:45,Florida,Manatee,39,1,0,27.47196942,-82.31831044
2020-03-30 22:52:45,Michigan,Manistee,1,0,0,44.33352407,-86.05626916
2020-03-30 22:52:45,Wisconsin,Manitowoc,0,0,0,44.11946801,-87.80928853
2020-03-30 22:52:45,Wisconsin,Marathon,2,0,0,44.89792533,-89.75863384
2020-03-30 22:52:45,Alabama,Marengo,5,0,0,32.24767634,-87.78796182
2020-03-30 22:52:45,Arizona,Maricopa,690,5,0,33.34835867,-112.49181540000001
2020-03-30 22:52:45,Missouri,Maries,1,0,0,38.16193985,-91.92249662
2020-03-30 22:52:45,California,Marin,93,1,0,38.07122463,-122.72106310000001
2020-03-30 22:52:45,Wisconsin,Marinette,1,0,0,45.38553432,-88.03324599999998
2020-03-30 22:52:45,Alabama,Marion,10,0,0,34.13697363,-87.88704173
2020-03-30 22:52:45,Arkansas,Marion,0,0,0,36.26844485,-92.68451899
2020-03-30 22:52:45,Florida,Marion,23,0,0,29.21227113,-82.05803627
2020-03-30 22:52:45,Georgia,Marion,0,0,0,32.3483402,-84.52733571
2020-03-30 22:52:45,Illinois,Marion,2,0,0,38.64963204,-88.91899208
2020-03-30 22:52:45,Indiana,Marion,804,12,0,39.78163624,-86.13826325
2020-03-30 22:52:45,Iowa,Marion,0,0,0,41.33445101,-93.09934783
2020-03-30 22:52:45,Kansas,Marion,0,0,0,38.35855394,-97.09852509999999
2020-03-30 22:52:45,Kentucky,Marion,0,0,0,37.55218078,-85.26898542
2020-03-30 22:52:45,Mississippi,Marion,4,0,0,31.23132643,-89.8209217
2020-03-30 22:52:45,Missouri,Marion,0,0,0,39.80601912,-91.62203062
2020-03-30 22:52:45,Ohio,Marion,7,0,0,40.58610662,-83.15736305
2020-03-30 22:52:45,Oregon,Marion,123,3,0,44.90287942,-122.58151170000001
2020-03-30 22:52:45,South Carolina,Marion,2,0,0,34.07859748,-79.36400756
2020-03-30 22:52:45,Tennessee,Marion,5,0,0,35.12997174,-85.62265895
2020-03-30 22:52:45,Texas,Marion,0,0,0,32.79868409,-94.35661230000001
2020-03-30 22:52:45,West Virginia,Marion,5,1,0,39.50984542,-80.24244659
2020-03-30 22:52:45,California,Mariposa,0,0,0,37.57978556,-119.9073334
2020-03-30 22:52:45,South Carolina,Marlboro,2,0,0,34.59905577,-79.67561152
2020-03-30 22:52:45,Michigan,Marquette,3,0,0,46.4338914,-87.64043701
2020-03-30 22:52:45,Wisconsin,Marquette,2,0,0,43.81911946,-89.40073763
2020-03-30 22:52:45,Alabama,Marshall,7,0,0,34.36975964,-86.30486727
2020-03-30 22:52:45,Illinois,Marshall,1,0,0,41.0327901,-89.34510444
2020-03-30 22:52:45,Indiana,Marshall,3,0,0,41.32467367,-86.26185087
2020-03-30 22:52:45,Iowa,Marshall,6,0,0,42.03586837,-92.99908190000001
2020-03-30 22:52:45,Kansas,Marshall,0,0,0,39.78359669,-96.52278974
2020-03-30 22:52:45,Kentucky,Marshall,0,0,0,36.88007070000001,-88.32803576
2020-03-30 22:52:45,Minnesota,Marshall,0,0,0,48.35825983,-96.37017407
2020-03-30 22:52:45,Mississippi,Marshall,13,0,0,34.76216286,-89.50299462
2020-03-30 22:52:45,Oklahoma,Marshall,0,0,0,34.02311222,-96.76855464
2020-03-30 22:52:45,South Dakota,Marshall,1,0,0,45.75870838,-97.59855639
2020-03-30 22:52:45,Tennessee,Marshall,0,0,0,35.45798777,-86.76420988
2020-03-30 22:52:45,West Virginia,Marshall,4,0,0,39.86064362,-80.66591062
2020-03-30 22:52:45,Florida,Martin,27,0,0,27.0772071,-80.43109784
2020-03-30 22:52:45,Indiana,Martin,0,0,0,38.7099921,-86.80373186
2020-03-30 22:52:45,Kentucky,Martin,2,0,0,37.79990579,-82.51247478
2020-03-30 22:52:45,Minnesota,Martin,23,2,0,43.67429718,-94.55099908
2020-03-30 22:52:45,North Carolina,Martin,0,0,0,35.84326734,-77.10860251
2020-03-30 22:52:45,Texas,Martin,1,0,0,32.30600051,-101.9513518
2020-03-30 22:52:45,Virginia,Martinsville,0,0,0,36.68212094,-79.86352771
2020-03-30 22:52:45,Illinois,Mason,0,0,0,40.23917274,-89.91824452
2020-03-30 22:52:45,Kentucky,Mason,1,0,0,38.59471935,-83.82151043
2020-03-30 22:52:45,Michigan,Mason,0,0,0,43.99509218,-86.24988902
2020-03-30 22:52:45,Texas,Mason,0,0,0,30.71780434,-99.22629416
2020-03-30 22:52:45,Washington,Mason,2,0,0,47.35007586,-123.1863685
2020-03-30 22:52:45,West Virginia,Mason,3,0,0,38.77071799,-82.02524219
2020-03-30 22:52:45,Illinois,Massac,0,0,0,37.22078441,-88.71036614
2020-03-30 22:52:45,Texas,Matagorda,20,1,0,28.81955746,-96.01230294
2020-03-30 22:52:45,Alaska,Matanuska-Susitna,2,0,0,62.31305045,-149.5741743
2020-03-30 22:52:45,Virginia,Mathews,2,0,0,37.44164146,-76.34098896
2020-03-30 22:52:45,Hawaii,Maui,20,0,0,20.86399628,-156.56890969999995
2020-03-30 22:52:45,Tennessee,Maury,8,0,0,35.618741299999996,-87.07462444
2020-03-30 22:52:45,Texas,Maverick,1,0,0,28.7429195,-100.3157686
2020-03-30 22:52:45,Oklahoma,Mayes,4,0,0,36.30179091,-95.23175116
2020-03-30 22:52:45,Oklahoma,McClain,2,0,0,35.01123903,-97.44572302
2020-03-30 22:52:45,Montana,McCone,0,0,0,47.64469406,-105.79449939999999
2020-03-30 22:52:45,South Dakota,McCook,2,0,0,43.6742571,-97.36863144
2020-03-30 22:52:45,South Carolina,McCormick,0,0,0,33.90161443,-82.30794338
2020-03-30 22:52:45,Kentucky,McCracken,5,0,0,37.05350953,-88.70445755
2020-03-30 22:52:45,Kentucky,McCreary,1,0,0,36.73874143,-84.48102924
2020-03-30 22:52:45,Texas,McCulloch,0,0,0,31.1925468,-99.34682807
2020-03-30 22:52:45,Oklahoma,McCurtain,0,0,0,34.11664328,-94.77222373
2020-03-30 22:52:45,Missouri,McDonald,2,0,0,36.62869595,-94.34867205
2020-03-30 22:52:45,Illinois,McDonough,0,0,0,40.45674722,-90.67775541
2020-03-30 22:52:45,North Carolina,McDowell,5,0,0,35.67736232,-82.0482425
2020-03-30 22:52:45,West Virginia,McDowell,0,0,0,37.38002939,-81.65083669
2020-03-30 22:52:45,Georgia,McDuffie,1,0,0,33.47851918,-82.48252774
2020-03-30 22:52:45,Illinois,McHenry,52,2,0,42.32451172,-88.45248227
2020-03-30 22:52:45,North Dakota,McHenry,1,0,0,48.23104458,-100.6324822
2020-03-30 22:52:45,Georgia,McIntosh,0,0,0,31.49683595,-81.40163426
2020-03-30 22:52:45,North Dakota,McIntosh,1,0,0,46.11182017,-99.44145858
2020-03-30 22:52:45,Oklahoma,McIntosh,0,0,0,35.37235506,-95.66599306
2020-03-30 22:52:45,Pennsylvania,McKean,1,0,0,41.80938602,-78.56478358
2020-03-30 22:52:45,North Dakota,McKenzie,0,0,0,47.74133370000001,-103.395905
2020-03-30 22:52:45,New Mexico,McKinley,9,0,0,35.58007720000001,-108.262245
2020-03-30 22:52:45,Illinois,McLean,17,1,0,40.48996987,-88.84621113
2020-03-30 22:52:45,Kentucky,McLean,1,0,0,37.5301951,-87.26803443
2020-03-30 22:52:45,North Dakota,McLean,2,0,0,47.60766714,-101.3182418
2020-03-30 22:52:45,Texas,McLennan,36,0,0,31.55255453,-97.20217694
2020-03-30 22:52:45,Minnesota,McLeod,0,0,0,44.82367677,-94.27287017
2020-03-30 22:52:45,Tennessee,McMinn,3,0,0,35.42812616,-84.61520715
2020-03-30 22:52:45,Texas,McMullen,0,0,0,28.35251708,-98.56769164
2020-03-30 22:52:45,Tennessee,McNairy,1,0,0,35.17468549,-88.5647812
2020-03-30 22:52:45,Kansas,McPherson,3,0,0,38.39184858,-97.64769869
2020-03-30 22:52:45,Nebraska,McPherson,0,0,0,41.56797682,-101.05993620000001
2020-03-30 22:52:45,South Dakota,McPherson,0,0,0,45.76626028,-99.22118798
2020-03-30 22:52:45,Kansas,Meade,0,0,0,37.23859987,-100.36483100000001
2020-03-30 22:52:45,Kentucky,Meade,0,0,0,37.96163597,-86.21028219
2020-03-30 22:52:45,South Dakota,Meade,1,0,0,44.56676791,-102.71627409999999
2020-03-30 22:52:45,Montana,Meagher,1,0,0,46.59907074,-110.8898557
2020-03-30 22:52:45,North Carolina,Mecklenburg,382,1,0,35.24469268,-80.8317671
2020-03-30 22:52:45,Virginia,Mecklenburg,4,0,0,36.67882005,-78.36131056
2020-03-30 22:52:45,Michigan,Mecosta,2,1,0,43.64064262,-85.32463223
2020-03-30 22:52:45,Ohio,Medina,48,1,0,41.11770589,-81.89986209999998
2020-03-30 22:52:45,Texas,Medina,3,0,0,29.355730100000002,-99.11030298
2020-03-30 22:52:45,Minnesota,Meeker,1,0,0,45.12328869,-94.52839455
2020-03-30 22:52:45,Ohio,Meigs,0,0,0,39.09224872,-82.0305041
2020-03-30 22:52:45,Tennessee,Meigs,1,0,0,35.51558739,-84.81482914
2020-03-30 22:52:45,South Dakota,Mellette,0,0,0,43.58078848,-100.7563186
2020-03-30 22:52:45,Illinois,Menard,1,0,0,40.02742725,-89.80246001
2020-03-30 22:52:45,Texas,Menard,0,0,0,30.88990665,-99.82047940000001
2020-03-30 22:52:45,California,Mendocino,4,0,0,39.4381191,-123.39113130000001
2020-03-30 22:52:45,Kentucky,Menifee,2,0,0,37.94090733,-83.59985712
2020-03-30 22:52:45,Michigan,Menominee,0,0,0,45.58038692,-87.55370409
2020-03-30 22:52:45,Wisconsin,Menominee,0,0,0,45.00422544,-88.70950714
2020-03-30 22:52:45,California,Merced,9,0,0,37.18922369,-120.72090349999999
2020-03-30 22:52:45,Illinois,Mercer,0,0,0,41.20596782,-90.74290052
2020-03-30 22:52:45,Kentucky,Mercer,2,0,0,37.81474237,-84.87488475
2020-03-30 22:52:45,Missouri,Mercer,0,0,0,40.42212303,-93.56829590000001
2020-03-30 22:52:45,New Jersey,Mercer,249,0,0,40.28047017,-74.70479631
2020-03-30 22:52:45,North Dakota,Mercer,0,0,0,47.31213126,-101.8318399
2020-03-30 22:52:45,Ohio,Mercer,2,0,0,40.54043046,-84.62912742
2020-03-30 22:52:45,Pennsylvania,Mercer,7,0,0,41.30248872,-80.25816981
2020-03-30 22:52:45,West Virginia,Mercer,2,0,0,37.40481169,-81.11023142
2020-03-30 22:52:45,Georgia,Meriwether,6,0,0,33.04163534,-84.68859732
2020-03-30 22:52:45,Nebraska,Merrick,0,0,0,41.16624273,-98.0374887
2020-03-30 22:52:45,New Hampshire,Merrimack,18,0,0,43.29662971,-71.6811573
2020-03-30 22:52:45,Colorado,Mesa,12,0,0,39.01787888,-108.469799
2020-03-30 22:52:45,Kentucky,Metcalfe,0,0,0,36.99459295,-85.63123699
2020-03-30 22:52:45,Indiana,Miami,3,0,0,40.76940965,-86.04525048
2020-03-30 22:52:45,Kansas,Miami,0,0,0,38.56383358,-94.83832189
2020-03-30 22:52:45,Ohio,Miami,46,5,0,40.0543329,-84.22871271
2020-03-30 22:52:45,Florida,Miami-Dade,1632,3,0,25.6112362,-80.55170587
2020-03-30 22:52:45,Connecticut,Middlesex,50,1,0,41.45949668,-72.53714864
2020-03-30 22:52:45,Massachusetts,Middlesex,1141,8,0,42.48607732,-71.39049229
2020-03-30 22:52:45,New Jersey,Middlesex,1123,12,0,40.43629879,-74.41426991
2020-03-30 22:52:45,Virginia,Middlesex,0,0,0,37.63191998,-76.55064617
2020-03-30 22:52:45,Michigan,Midland,9,0,0,43.64330771,-84.38804374
2020-03-30 22:52:45,Texas,Midland,13,1,0,31.86904128,-102.03156820000001
2020-03-30 22:52:45,Pennsylvania,Mifflin,1,0,0,40.61116939,-77.61070738
2020-03-30 22:52:45,Texas,Milam,2,0,0,30.78581830000001,-96.97718698
2020-03-30 22:52:45,Utah,Millard,0,0,0,39.0729209,-113.1020328
2020-03-30 22:52:45,Minnesota,Mille Lacs,0,0,0,45.93705297,-93.63236823
2020-03-30 22:52:45,Arkansas,Miller,0,0,0,33.31403423,-93.89285258
2020-03-30 22:52:45,Georgia,Miller,4,0,0,31.16568912,-84.73151117
2020-03-30 22:52:45,Missouri,Miller,0,0,0,38.21450288,-92.42610898
2020-03-30 22:52:45,Iowa,Mills,0,0,0,41.03299766,-95.61920963
2020-03-30 22:52:45,Texas,Mills,0,0,0,31.49557106,-98.59272068
2020-03-30 22:52:45,Wisconsin,Milwaukee,617,10,0,43.00486062,-87.96733172
2020-03-30 22:52:45,South Dakota,Miner,0,0,0,44.02197882,-97.60992207
2020-03-30 22:52:45,Colorado,Mineral,1,0,0,37.66954283,-106.92816979999999
2020-03-30 22:52:45,Montana,Mineral,0,0,0,47.15283992,-115.00152390000001
2020-03-30 22:52:45,Nevada,Mineral,0,0,0,38.53841696,-118.4344506
2020-03-30 22:52:45,West Virginia,Mineral,0,0,0,39.41561583,-78.94104895
2020-03-30 22:52:45,West Virginia,Mingo,0,0,0,37.73048351,-82.13338365
2020-03-30 22:52:45,Idaho,Minidoka,0,0,0,42.85518524,-113.6357257
2020-03-30 22:52:45,South Dakota,Minnehaha,28,0,0,43.67441641,-96.7910885
2020-03-30 22:52:45,Michigan,Missaukee,1,1,0,44.33772443,-85.09256478
2020-03-30 22:52:45,Arkansas,Mississippi,0,0,0,35.76271485,-90.05194370000002
